County,Tier,price,year,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
Guilford,2,17900,2011,excellent,other,gas,81118,clean,automatic,4wd,SUV,silver
Guilford,2,16900,2015,excellent,other,gas,43177,clean,automatic,fwd,SUV,white
Guilford,2,4500,2006,like new,8 cylinders,gas,254000,clean,automatic,rwd,sedan,black
Guilford,2,5500,2005,good,6 cylinders,gas,119882.4,clean,automatic,4wd,SUV,grey
Guilford,2,11000,2015,like new,4 cylinders,gas,78000,clean,automatic,fwd,sedan,grey
Guilford,2,4500,2008,excellent,6 cylinders,gas,98000,clean,automatic,fwd,sedan,red
Guilford,2,9800,2008,excellent,8 cylinders,gas,142800,clean,automatic,rwd,pickup,black
Guilford,2,1000,2005,excellent,6 cylinders,gas,85000,clean,automatic,fwd,sedan,white
Guilford,2,13558,2012,excellent,4 cylinders,gas,126846,clean,automatic,4wd,SUV,black
Guilford,2,950,2001,excellent,8 cylinders,gas,141000,clean,automatic,4wd,sedan,black
Guilford,2,13995,2009,excellent,6 cylinders,gas,102401,clean,automatic,4wd,SUV,silver
Guilford,2,2500,2002,new,4 cylinders,gas,119882.4,clean,automatic,fwd,wagon,blue
Guilford,2,16942,2010,good,8 cylinders,gas,150060,clean,automatic,4wd,truck,silver
Guilford,2,800,2000,fair,6 cylinders,gas,2.00E+05,clean,automatic,rwd,coupe,blue
Guilford,2,22895,2014,good,8 cylinders,gas,153533,clean,automatic,4wd,truck,white
Guilford,2,13471,2014,good,4 cylinders,gas,28108,clean,automatic,fwd,SUV,blue
Guilford,2,11998,2007,good,8 cylinders,gas,149842,clean,automatic,rwd,SUV,silver
Guilford,2,3200,2005,excellent,6 cylinders,gas,213000,clean,automatic,fwd,mini-van,white
Guilford,2,3800,2004,excellent,6 cylinders,gas,202000,clean,automatic,fwd,sedan,black
Guilford,2,2700,2004,excellent,4 cylinders,gas,172000,salvage,automatic,fwd,sedan,blue
Guilford,2,3300,2008,good,4 cylinders,gas,166000,rebuilt,automatic,fwd,sedan,silver
Guilford,2,27355,2016,like new,6 cylinders,gas,49037,clean,automatic,rwd,truck,brown
Guilford,2,26900,2006,excellent,other,gas,152827,clean,automatic,4wd,pickup,red
Guilford,2,27981,2013,excellent,8 cylinders,gas,49179,clean,automatic,rwd,pickup,white
Guilford,2,20891,2012,good,6 cylinders,gas,94685,clean,automatic,rwd,SUV,white
Guilford,2,17900,2014,excellent,other,gas,62254,clean,automatic,rwd,sedan,grey
Guilford,2,5500,2009,excellent,4 cylinders,gas,111000,clean,automatic,fwd,sedan,silver
Guilford,2,3700,2004,good,8 cylinders,gas,152000,clean,automatic,rwd,sedan,silver
Guilford,2,32000,2015,good,6 cylinders,gas,16611,clean,other,4wd,pickup,red
Guilford,2,8900,2006,good,6 cylinders,gas,132876,clean,automatic,rwd,sedan,blue
Guilford,2,950,2000,good,6 cylinders,gas,225000,clean,automatic,rwd,truck,grey
Guilford,2,450,1993,good,4 cylinders,gas,119882.4,clean,manual,fwd,sedan,red
Guilford,2,4500,2008,excellent,4 cylinders,gas,120000,rebuilt,automatic,fwd,coupe,black
Guilford,2,10999,2011,excellent,6 cylinders,gas,72000,clean,automatic,4wd,sedan,grey
Guilford,2,9877,2008,excellent,6 cylinders,gas,138900,clean,automatic,4wd,SUV,white
Guilford,2,14900,2014,excellent,other,gas,24698,clean,automatic,fwd,sedan,red
Guilford,2,8950,2008,excellent,8 cylinders,gas,142800,clean,automatic,rwd,pickup,grey
Guilford,2,1600,2001,excellent,4 cylinders,gas,110521,clean,automatic,fwd,sedan,brown
Guilford,2,15805,2008,good,8 cylinders,gas,166080,clean,automatic,rwd,SUV,green
Guilford,2,13895,2010,good,8 cylinders,gas,149594,clean,automatic,rwd,SUV,white
Guilford,2,7495,2003,like new,8 cylinders,gas,211917,clean,automatic,4wd,SUV,red
Guilford,2,26985,2015,good,6 cylinders,gas,75452,clean,automatic,fwd,SUV,white
Guilford,2,10900,2012,good,6 cylinders,gas,149197,clean,automatic,4wd,SUV,custom
Guilford,2,5900,2006,good,4 cylinders,gas,115460,clean,automatic,fwd,sedan,custom
Guilford,2,1800,1986,good,4 cylinders,gas,186000,clean,manual,rwd,truck,white
Guilford,2,10900,2007,good,8 cylinders,gas,175670,clean,automatic,4wd,truck,custom
Guilford,2,600,1994,fair,4 cylinders,gas,206000,clean,automatic,fwd,coupe,black
Guilford,2,8999,2014,good,4 cylinders,gas,119882.3653,clean,automatic,fwd,sedan,grey
Guilford,2,11900,2011,good,4 cylinders,gas,55100,clean,automatic,fwd,sedan,custom
Guilford,2,23981,2014,excellent,8 cylinders,gas,111500,clean,automatic,4wd,SUV,white
Guilford,2,23981,2009,excellent,5 cylinders,gas,78303,clean,automatic,4wd,SUV,black
Guilford,2,3950,2002,good,8 cylinders,gas,35000,clean,automatic,fwd,sedan,silver
Guilford,2,4500,2005,like new,6 cylinders,gas,61000,clean,automatic,fwd,wagon,silver
Guilford,2,7495,2001,like new,8 cylinders,gas,184329,clean,automatic,4wd,SUV,black
Guilford,2,3200,2008,good,4 cylinders,gas,174037,salvage,automatic,fwd,sedan,blue
Guilford,2,3900,2006,good,4 cylinders,gas,101000,rebuilt,automatic,fwd,coupe,red
Guilford,2,34981,2017,excellent,6 cylinders,gas,27115,clean,automatic,rwd,pickup,silver
Guilford,2,4500,2011,excellent,6 cylinders,gas,1482248,clean,automatic,rwd,sedan,blue
Guilford,2,1600,2001,excellent,4 cylinders,gas,110852,clean,automatic,fwd,sedan,brown
Guilford,2,5490,2006,excellent,6 cylinders,gas,185000,clean,automatic,fwd,mini-van,blue
Guilford,2,17900,2013,like new,4 cylinders,gas,51109,clean,automatic,rwd,sedan,black
Guilford,2,8900,2006,good,6 cylinders,gas,132876,clean,automatic,rwd,sedan,blue
Guilford,2,750,2005,fair,4 cylinders,gas,330000,clean,automatic,4wd,wagon,black
Guilford,2,22981,2013,excellent,8 cylinders,gas,115110,clean,automatic,4wd,SUV,red
Guilford,2,23200,2016,good,6 cylinders,gas,16078,clean,other,rwd,coupe,black
Guilford,2,4495,2001,like new,4 cylinders,gas,228932,clean,automatic,fwd,sedan,white
Guilford,2,8900,2013,good,4 cylinders,gas,99950,clean,automatic,fwd,sedan,blue
Guilford,2,4500,2006,like new,8 cylinders,gas,254000,clean,automatic,rwd,sedan,black
Guilford,2,22685,2012,excellent,6 cylinders,gas,64872,clean,automatic,4wd,SUV,silver
Guilford,2,19500,2009,excellent,8 cylinders,gas,131000,clean,automatic,rwd,sedan,white
Guilford,2,27000,2008,excellent,8 cylinders,gas,79000,clean,automatic,4wd,pickup,black
Guilford,2,17600,2012,good,8 cylinders,gas,42000,clean,automatic,rwd,sedan,black
Guilford,2,29200,2015,good,6 cylinders,gas,7467,clean,other,4wd,pickup,red
Guilford,2,1100,1981,fair,6 cylinders,gas,114000,clean,manual,rwd,coupe,red
Guilford,2,5000,2004,excellent,4 cylinders,gas,105800,clean,manual,rwd,sedan,green
Guilford,2,4299,2008,good,6 cylinders,gas,180000,clean,automatic,rwd,truck,white
Guilford,2,15285,2015,excellent,4 cylinders,gas,58225,clean,automatic,4wd,sedan,white
Guilford,2,25981,2013,excellent,8 cylinders,gas,109655,clean,automatic,4wd,SUV,white
Guilford,2,2700,1996,excellent,6 cylinders,gas,140000,clean,automatic,4wd,SUV,black
Guilford,2,7995,2003,like new,8 cylinders,gas,216489,clean,automatic,rwd,SUV,grey
Guilford,2,15585,2006,excellent,8 cylinders,gas,165893,clean,automatic,4wd,truck,black
Guilford,2,7000,1996,like new,8 cylinders,gas,119882.4,clean,automatic,rwd,wagon,white
Guilford,2,12345,1972,excellent,8 cylinders,gas,119882.4,clean,manual,rwd,coupe,orange
Guilford,2,8500,2011,like new,6 cylinders,gas,52000,salvage,automatic,4wd,sedan,silver
Guilford,2,2741,2004,good,4 cylinders,gas,143000,clean,automatic,fwd,coupe,white
Guilford,2,18910,2009,excellent,8 cylinders,gas,70782,clean,automatic,4wd,SUV,blue
Guilford,2,27900,2012,excellent,other,gas,29632,clean,automatic,4wd,pickup,silver
Guilford,2,5850,2013,excellent,4 cylinders,gas,188000,clean,automatic,fwd,SUV,black
Guilford,2,15844,2002,excellent,8 cylinders,gas,88900,clean,manual,rwd,coupe,blue
Guilford,2,30981,2013,excellent,6 cylinders,gas,55866,clean,manual,4wd,SUV,green
Guilford,2,3800,2001,fair,8 cylinders,gas,160,rebuilt,manual,rwd,coupe,orange
Guilford,2,13500,2014,excellent,other,gas,59542,clean,automatic,4wd,SUV,grey
Guilford,2,27981,2013,like new,8 cylinders,gas,49179,clean,automatic,rwd,pickup,white
Guilford,2,1995,1991,good,6 cylinders,gas,119882.3653,clean,automatic,rwd,sedan,grey
Guilford,2,4900,2005,excellent,other,gas,177904,clean,automatic,4wd,SUV,red
Guilford,2,5800,2006,excellent,8 cylinders,gas,138000,clean,automatic,rwd,sedan,black
Guilford,2,23981,2009,excellent,5 cylinders,gas,78303,clean,automatic,4wd,SUV,black
Guilford,2,14000,2015,like new,4 cylinders,gas,75000,clean,automatic,fwd,van,silver
Guilford,2,2400,1999,excellent,4 cylinders,gas,205000,clean,automatic,fwd,sedan,brown
Guilford,2,2000,2000,excellent,6 cylinders,gas,182000,clean,automatic,fwd,mini-van,white
Guilford,2,6995,2005,like new,6 cylinders,gas,157183,clean,automatic,4wd,SUV,grey
Guilford,2,18910,2009,excellent,8 cylinders,gas,70684,clean,automatic,4wd,SUV,blue
Guilford,2,1000,1993,salvage,4 cylinders,gas,193412,salvage,automatic,fwd,wagon,silver
Guilford,2,5900,2006,good,4 cylinders,gas,115460,clean,automatic,fwd,sedan,custom
Guilford,2,25981,2013,excellent,8 cylinders,gas,109655,clean,automatic,4wd,SUV,white
Guilford,2,14385,2016,like new,4 cylinders,gas,80780,clean,automatic,fwd,sedan,grey
Guilford,2,33750,2015,excellent,8 cylinders,gas,109917,clean,automatic,4wd,pickup,black
Guilford,2,19981,2011,excellent,8 cylinders,gas,145724,clean,automatic,4wd,pickup,white
Guilford,2,9400,2005,excellent,8 cylinders,gas,119882.3653,clean,automatic,4wd,truck,silver
Guilford,2,18900,2014,good,6 cylinders,gas,72560,clean,automatic,rwd,sedan,custom
Guilford,2,2500,2003,fair,6 cylinders,gas,242000,clean,automatic,fwd,sedan,black
Guilford,2,4800,2011,good,4 cylinders,gas,100183,clean,automatic,fwd,mini-van,white
Guilford,2,15900,2014,excellent,other,gas,74496,clean,automatic,fwd,SUV,blue
Guilford,2,12900,2011,excellent,other,gas,39945,clean,automatic,fwd,sedan,white
Guilford,2,11500,2011,excellent,other,gas,35161,clean,automatic,fwd,sedan,silver
Guilford,2,750,2003,fair,4 cylinders,gas,190544,clean,manual,4wd,coupe,blue
Guilford,2,18910,2009,excellent,8 cylinders,gas,70684,clean,automatic,4wd,SUV,blue
Guilford,2,19900,2007,excellent,other,gas,96705,clean,automatic,4wd,pickup,white
Guilford,2,3500,2007,good,6 cylinders,gas,116500,clean,automatic,fwd,wagon,blue
Guilford,2,14500,2016,excellent,other,gas,66391,clean,automatic,fwd,SUV,grey
Guilford,2,17999,2014,excellent,4 cylinders,gas,67000,clean,automatic,fwd,sedan,silver
Guilford,2,27900,2017,good,6 cylinders,other,18618,clean,other,4wd,pickup,white
Guilford,2,7000,2010,excellent,6 cylinders,gas,130000,clean,automatic,4wd,SUV,white
Guilford,2,2500,2001,good,4 cylinders,gas,139000,rebuilt,automatic,fwd,coupe,black
Guilford,2,1850,1997,fair,4 cylinders,gas,119882.4,clean,manual,fwd,convertible,red
Guilford,2,4000,2006,excellent,4 cylinders,gas,93000,clean,manual,fwd,hatchback,grey
Guilford,2,25900,2013,excellent,other,gas,106961,clean,automatic,4wd,pickup,white
Guilford,2,7995,1999,excellent,6 cylinders,gas,167376,clean,automatic,fwd,coupe,red
Guilford,2,13995,2012,like new,4 cylinders,gas,113000,clean,automatic,4wd,sedan,black
Guilford,2,10788,2008,excellent,6 cylinders,gas,119882.3653,clean,automatic,rwd,coupe,grey
Guilford,2,5495,2002,like new,4 cylinders,gas,225198,clean,automatic,4wd,SUV,black
Guilford,2,9800,2008,excellent,6 cylinders,gas,114000,clean,automatic,4wd,SUV,brown
Guilford,2,2000,2003,good,6 cylinders,gas,263440,clean,automatic,fwd,sedan,white
Guilford,2,3500,2004,excellent,6 cylinders,gas,224000,clean,automatic,4wd,SUV,silver
Guilford,2,1500,1998,good,4 cylinders,gas,181354,salvage,manual,fwd,sedan,silver
Guilford,2,27910,2013,excellent,6 cylinders,gas,117131,clean,automatic,4wd,SUV,custom
Guilford,2,8400,2009,excellent,4 cylinders,gas,91500,clean,automatic,4wd,SUV,silver
Guilford,2,33750,2015,like new,8 cylinders,gas,110494,clean,automatic,4wd,pickup,black
Guilford,2,10085,2007,excellent,6 cylinders,gas,133280,clean,automatic,4wd,SUV,blue
Guilford,2,15900,2014,excellent,other,gas,74496,clean,automatic,fwd,SUV,blue
Guilford,2,25981,2013,excellent,8 cylinders,gas,145702,clean,automatic,4wd,SUV,black
Guilford,2,6500,1965,good,6 cylinders,gas,60000,clean,automatic,rwd,coupe,red
Guilford,2,6700,2014,excellent,4 cylinders,gas,156934,clean,automatic,fwd,sedan,white
Guilford,2,5200,2005,excellent,8 cylinders,gas,157000,clean,automatic,4wd,SUV,silver
Guilford,2,9981,2004,excellent,8 cylinders,gas,113138,clean,automatic,4wd,SUV,black
Guilford,2,12345,1973,excellent,8 cylinders,gas,119882.4,clean,automatic,rwd,coupe,orange
Guilford,2,15981,2013,excellent,6 cylinders,gas,119348,clean,automatic,rwd,sedan,black
Guilford,2,34981,2017,excellent,8 cylinders,gas,27115,clean,automatic,rwd,pickup,silver
Guilford,2,23981,2014,excellent,8 cylinders,gas,111500,clean,automatic,4wd,SUV,white
Guilford,2,23981,2014,excellent,8 cylinders,gas,111500,clean,automatic,4wd,SUV,white
Guilford,2,6000,2002,excellent,6 cylinders,gas,119700,clean,automatic,fwd,sedan,black
Guilford,2,3500,2004,excellent,6 cylinders,gas,190000,clean,automatic,rwd,SUV,silver
Guilford,2,38500,1967,excellent,8 cylinders,gas,119882.4,clean,automatic,rwd,convertible,red
Guilford,2,11985,2007,excellent,8 cylinders,gas,203479,clean,automatic,4wd,SUV,white
Guilford,2,7800,2009,like new,4 cylinders,gas,68000,clean,automatic,fwd,sedan,grey
Guilford,2,13998,2012,good,6 cylinders,gas,110464,clean,automatic,4wd,SUV,black
Guilford,2,18900,2013,excellent,4 cylinders,gas,59000,rebuilt,manual,4wd,hatchback,black
Guilford,2,19895,2012,good,8 cylinders,gas,155637,clean,automatic,4wd,SUV,black
Guilford,2,15981,2007,excellent,8 cylinders,gas,102477,clean,automatic,4wd,SUV,brown
Guilford,2,6995,2005,like new,6 cylinders,gas,183499,clean,automatic,4wd,SUV,black
Guilford,2,4500,2007,good,6 cylinders,gas,156000,clean,automatic,fwd,convertible,white
Guilford,2,13558,2012,excellent,4 cylinders,gas,126846,clean,automatic,4wd,SUV,black
Guilford,2,8995,2010,good,4 cylinders,gas,124475,clean,automatic,fwd,SUV,black
Guilford,2,2200,2002,fair,4 cylinders,gas,190000,clean,automatic,fwd,hatchback,silver
Guilford,2,10085,2007,excellent,6 cylinders,gas,133280,clean,automatic,4wd,SUV,blue
Guilford,2,18981,2010,excellent,8 cylinders,gas,129962,clean,automatic,4wd,pickup,silver
Guilford,2,6600,2008,excellent,6 cylinders,gas,182000,clean,automatic,fwd,van,silver
Guilford,2,17499,2012,like new,8 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,black
Guilford,2,5300,2007,excellent,8 cylinders,gas,141000,clean,automatic,4wd,SUV,blue
Guilford,2,6950,2006,excellent,4 cylinders,gas,98650,clean,automatic,4wd,SUV,blue
Guilford,2,5700,2007,excellent,6 cylinders,gas,102244,clean,automatic,fwd,SUV,blue
Guilford,2,11000,2013,like new,6 cylinders,gas,97000,clean,automatic,rwd,sedan,grey
Guilford,2,4000,2004,good,6 cylinders,gas,179000,clean,automatic,4wd,SUV,grey
Guilford,2,8900,2008,excellent,6 cylinders,gas,70000,clean,manual,rwd,hatchback,red
Guilford,2,15900,2011,good,6 cylinders,gas,51008,clean,automatic,4wd,sedan,white
Guilford,2,18910,2009,excellent,8 cylinders,gas,70782,clean,automatic,4wd,SUV,blue
Guilford,2,2200,1997,excellent,6 cylinders,gas,90000,clean,automatic,fwd,coupe,red
Guilford,2,4995,2009,fair,8 cylinders,diesel,292604,clean,automatic,rwd,bus,white
Guilford,2,2500,2002,new,4 cylinders,gas,119882.4,clean,automatic,fwd,wagon,blue
Guilford,2,9981,2004,excellent,8 cylinders,gas,113138,clean,automatic,4wd,SUV,black
Guilford,2,19500,2009,excellent,8 cylinders,gas,13100,clean,automatic,rwd,sedan,white
Guilford,2,4995,2008,like new,4 cylinders,gas,230817,clean,automatic,fwd,sedan,silver
Guilford,2,14900,2013,excellent,other,gas,48663,clean,automatic,fwd,sedan,white
Guilford,2,6400,2006,fair,6 cylinders,gas,318000,clean,automatic,4wd,truck,black
Guilford,2,23900,2014,excellent,other,gas,84340,clean,automatic,rwd,pickup,white
Guilford,2,15981,2008,excellent,8 cylinders,gas,145189,clean,automatic,4wd,SUV,white
Guilford,2,6995,2005,like new,6 cylinders,gas,183499,clean,automatic,4wd,SUV,black
Guilford,2,7900,2003,excellent,other,gas,88476,clean,automatic,fwd,SUV,silver
Guilford,2,6950,1977,good,8 cylinders,gas,144000,clean,automatic,4wd,truck,blue
Guilford,2,900,1991,good,6 cylinders,gas,119882.3653,clean,automatic,fwd,sedan,white
Guilford,2,9500,1994,like new,4 cylinders,gas,51270,clean,manual,rwd,convertible,blue
Guilford,2,9500,2006,excellent,6 cylinders,gas,115000,clean,automatic,fwd,mini-van,silver
Guilford,2,950,2003,fair,4 cylinders,gas,238000,clean,manual,fwd,sedan,red
Guilford,2,3000,2001,good,6 cylinders,gas,106000,clean,automatic,fwd,sedan,grey
Guilford,2,19500,2009,excellent,8 cylinders,gas,13100,clean,automatic,rwd,sedan,white
Guilford,2,6200,2008,good,6 cylinders,gas,213000,clean,automatic,4wd,SUV,white
Guilford,2,6750,1971,good,6 cylinders,gas,119882.3653,clean,manual,fwd,convertible,red
Guilford,2,4800,2003,like new,4 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,custom
Guilford,2,7900,2007,good,6 cylinders,gas,68050,clean,automatic,fwd,sedan,silver
Guilford,2,9950,2009,like new,5 cylinders,gas,148000,clean,automatic,4wd,pickup,silver
Guilford,2,10900,2011,good,4 cylinders,gas,55100,clean,automatic,fwd,sedan,custom
Guilford,2,9900,2016,good,4 cylinders,gas,112683,clean,automatic,fwd,sedan,custom
Guilford,2,4500,2005,good,8 cylinders,gas,202700,clean,automatic,4wd,SUV,white
Guilford,2,8900,2008,excellent,6 cylinders,gas,70000,clean,manual,rwd,hatchback,red
Guilford,2,2800,2002,good,6 cylinders,gas,251445,clean,automatic,4wd,SUV,silver
Guilford,2,10500,2003,good,8 cylinders,gas,220000,clean,automatic,4wd,truck,white
Guilford,2,23999,1965,excellent,8 cylinders,gas,69884,clean,manual,rwd,coupe,white
Guilford,2,6900,2011,excellent,other,gas,236461,clean,automatic,fwd,sedan,black
Guilford,2,8500,2005,excellent,other,gas,143418,clean,automatic,rwd,coupe,white
Guilford,2,16500,2010,excellent,6 cylinders,gas,82345,clean,automatic,rwd,coupe,white
Guilford,2,5495,2009,like new,4 cylinders,gas,166496,clean,automatic,fwd,sedan,blue
Guilford,2,11900,2001,good,8 cylinders,diesel,320000,clean,automatic,4wd,truck,blue
Guilford,2,13995,2013,excellent,6 cylinders,gas,119348,clean,automatic,rwd,sedan,black
Guilford,2,28481,2014,excellent,8 cylinders,gas,133091,clean,automatic,4wd,pickup,silver
Guilford,2,3200,2005,excellent,6 cylinders,gas,119882.3653,clean,automatic,fwd,sedan,grey
Guilford,2,27355,2016,excellent,6 cylinders,gas,49037,clean,automatic,rwd,truck,brown
Guilford,2,5400,2013,like new,4 cylinders,gas,119882.4,salvage,manual,fwd,coupe,white
Guilford,2,11000,2009,like new,4 cylinders,gas,111000,clean,automatic,4wd,SUV,black
Guilford,2,850,1995,good,6 cylinders,gas,224428,clean,automatic,4wd,SUV,black
Guilford,2,34585,2011,excellent,8 cylinders,diesel,126130,clean,automatic,4wd,truck,custom
Guilford,2,9981,2004,excellent,8 cylinders,gas,113138,clean,automatic,4wd,SUV,black
Guilford,2,22685,2012,excellent,6 cylinders,gas,64872,clean,automatic,4wd,SUV,silver
Guilford,2,22000,2012,excellent,4 cylinders,gas,67500,clean,automatic,rwd,sedan,silver
Guilford,2,23000,2007,excellent,8 cylinders,diesel,155000,clean,automatic,4wd,truck,white
Guilford,2,4995,2007,like new,6 cylinders,gas,208003,clean,automatic,fwd,sedan,white
Guilford,2,6495,2009,like new,4 cylinders,gas,131273,clean,automatic,fwd,sedan,silver
Guilford,2,6495,2003,like new,8 cylinders,gas,224983,clean,automatic,rwd,SUV,white
Guilford,2,6995,2014,like new,4 cylinders,gas,84363,clean,automatic,fwd,sedan,custom
Guilford,2,7000,2013,excellent,6 cylinders,gas,119882.4,clean,automatic,fwd,sedan,grey
Guilford,2,8400,2009,excellent,4 cylinders,gas,126000,clean,automatic,fwd,sedan,silver
Guilford,2,4200,2006,excellent,6 cylinders,gas,152000,clean,automatic,fwd,sedan,red
Guilford,2,25981,2013,excellent,8 cylinders,gas,109655,clean,automatic,4wd,SUV,white
